ComponentName,FaultProbability
org.apache.commons.math3.stat.regression.MultipleLinearRegressionAbstractTest:setUp,0.309
org.apache.commons.math3.linear.ArrayFieldVector:buildArray,0.309
org.apache.commons.math.linear.SparseRealVectorTest:mapExpm1ToSelf,0
org.apache.commons.math.stat.descriptive.ListUnivariateImplTest:testN0andN1Conditions,0
org.apache.commons.math3.special.GammaTest:testLogGammaPrecondition1,0.038
org.apache.commons.math3.stat.descriptive.MultivariateSummaryStatistics:getSumLogImpl,0.309
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest:testElliRotated,0.038
org.apache.commons.math.linear.OpenMapRealVector:mapDivide,0
org.spaceroots.mantissa.estimation.LevenbergMarquardtEstimator:getCostEvaluations,0
org.apache.commons.math3.linear.RealVectorFormatAbstractTest:testSimpleWithDecimalsTrunc,0.03
org.apache.commons.math.geometry.euclidean.threeD.PlaneTest:testTranslate,0
org.apache.commons.math3.optimization.linear.LinearObjectiveFunction:hashCode,0.309
org.apache.commons.math.analysis.interpolation.LoessInterpolatorTest:testOnTwoPoints,0
org.apache.commons.math.stat.regression.AbstractMultipleLinearRegression:addYSampleData,0
org.apache.commons.math3.linear.ConjugateGradientTest:testPreconditionedSolution,0.02
org.apache.commons.math3.PerfTestUtils:RunTest,0.309
org.apache.commons.math3.distribution.UniformRealDistribution:getSupportLowerBound,0.309
org.apache.commons.math3.linear.SparseFieldVector:projection,0.095
org.apache.commons.math.stat.univariate.DescriptiveStatisticsTest:value,0
org.apache.commons.math3.geometry.euclidean.threed.Plane:copySelf,0.309
org.apache.commons.math.linear.DenseFieldMatrixTest:testSetRowMatrix,0
org.apache.commons.math.analysis.polynomials.PolynomialSplineFunction:<init>,0
org.apache.commons.math.ode.sampling.StepNormalizerTest:testBoundaries,0
org.apache.commons.math.linear.EigenSolverTest:testSolve,0
org.apache.commons.math.linear.ArrayRealVector:mapRint,0
org.apache.commons.math3.linear.EigenDecomposition:isSymmetric,0.02
org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest:testXor,0.13
org.apache.commons.math3.optim.BaseMultiStartMultivariateOptimizer:doOptimize,0.038
org.apache.commons.math3.random.RandomDataGenerator:nextUniform,0.038
org.apache.commons.math3.linear.RealVectorAbstractTest:testCopy,0.038
org.apache.commons.math3.stat.regression.AbstractMultipleLinearRegression:calculateResiduals,0.415
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest:value,0.038
org.spaceroots.mantissa.geometry.RotationTest:checkAngle,0
org.apache.commons.math3.random.ISAACRandom:initState,0.02
org.apache.commons.math.linear.CholeskyDecompositionImplTest:testMatricesValues,0.03
org.apache.commons.math.geometry.euclidean.threeD.PolyhedronsSetTest:testBox,0.1
org.apache.commons.math3.stat.descriptive.moment.Kurtosis:copy,0.19
org.apache.commons.math3.linear.AbstractFieldMatrix:scalarAdd,0.02
org.apache.commons.math.linear.SparseRealVectorTest:mapSignum,0
org.apache.commons.math3.ode.EquationsMapper:extractEquationData,0.06
org.spaceroots.mantissa.fitting.PolynomialFitterTest:testUnsolvableProblem,0
org.apache.commons.math3.optim.linear.SimplexSolverTest:testMath434PivotRowSelection,0.038
org.apache.commons.math.EmpiricalDistributionImpl:getNextValue,0
org.apache.commons.math3.linear.ArrayRealVector:walkInDefaultOrder,0.15
org.apache.commons.math3.optim.nonlinear.vector.jacobian.AbstractLeastSquaresOptimizer:parseOptimizationData,0.038
org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolator:previousIndex,0.095
org.apache.commons.math.ode.MultistepIntegrator:NordsieckInitializer,0
org.apache.commons.math.distribution.ZipfDistributionImpl:setExponentInternal,0
org.apache.commons.math3.optimization.MultivariateDifferentiableMultiStartOptimizerTest:getMaxEvaluations,0.038
org.apache.commons.math.geometry.euclidean.twoD.Segment:getStart,0.046
org.apache.commons.math3.linear.RealVectorTest:subtract,0.04
org.apache.commons.math.optimization.univariate.AbstractUnivariateRealOptimizer:optimize,0.05
org.apache.commons.math3.genetics.NPointCrossoverTest:testCrossoverDimensionMismatchException,0.006
org.apache.commons.math.stat.StatUtils:skewness,0
org.spaceroots.mantissa.estimation.LevenbergMarquardtEstimatorTest:testMinpackKowalikOsborne,0
org.apache.commons.math.genetics.GeneticAlgorithmTestPermutations:test,0
org.apache.commons.math.distribution.ContinuousDistributionAbstractTest:getInverseCumulativeTestValues,0
org.apache.commons.math.stat.univariate.moment.SecondMoment:getValue,0
org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionPenaltyAdapterTest:getBoundedXOptimum,0.038
org.apache.commons.math.analysis.LaguerreSolverTest:testQuinticFunction2,0
org.apache.commons.math3.linear.SparseRealVectorTest:add,0.309
org.apache.commons.math3.linear.RRQRDecompositionTest:testNonInvertible,0.038
org.apache.commons.math.optimization.fitting.HarmonicFitter:addObservedPoint,0
org.apache.commons.math.linear.OpenMapRealVector:getL1Distance,0
org.apache.commons.math.geometry.euclidean.twoD.PolygonsSet:<init>,0.046
org.apache.commons.math3.analysis.polynomials.PolynomialsUtilsTest:testLaguerreOrthogonality,0.02
org.apache.commons.math3.stat.descriptive.moment.StandardDeviation:evaluate,0.309
org.apache.commons.math.ode.nonstiff.DormandPrince54StepInterpolatorTest:reset,0
org.apache.commons.math.optimization.general.AbstractScalarDifferentiableOptimizer:getGradientEvaluations,0
org.apache.commons.math3.genetics.ListPopulationTest:testConstructorListOfChromosomesBiggerThanPopulationSize,0.05
org.apache.commons.math3.stat.correlation.PearsonsCorrelation:checkSufficientData,0.13
org.apache.commons.math3.distribution.IntegerDistributionAbstractTest:getDensityTestPoints,0.309
org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDSTest:testQuaternion,0.038
org.apache.commons.math.stat.descriptive.MultivariateSummaryStatistics:setSumLogImpl,0
org.apache.commons.math.optimization.general.MinpackTest:LinearFullRankFunction,0
org.apache.commons.math.geometry.euclidean.twoD.PolygonsSetTest:testBug20041003,0.1
org.apache.commons.math.stat.descriptive.SynchronizedSummaryStatistics:getVarianceImpl,0
org.apache.commons.math.linear.BlockRealMatrix:DenseRealMatrix,0
org.apache.commons.math.exception.NonMonotonousSequenceException:<init>,0.01
org.apache.commons.math.ode.DormandPrince54StepInterpolator:computeInterpolatedState,0
org.apache.commons.math3.linear.FieldMatrixImplTest:testGetColumn,0.02
org.apache.commons.math3.distribution.HypergeometricDistribution:getSupportLowerBound,0.095
org.apache.commons.math.linear.AbstractRealVector:mapSinToSelf,0.01
org.apache.commons.math.util.ResizableDoubleArrayTest:testAdd1000,0
org.apache.commons.math.optimization.general.MinpackTest:testMinpackLinearRank1,0
org.apache.commons.math.stat.StatUtils:median,0
org.apache.commons.math.FunctionEvaluationExceptionTest:testConstructorArrayArgumentCause,0
org.apache.commons.math.distribution.AbstractIntegerDistribution:<init>,0
org.apache.commons.math.optimization.general.NonLinearConjugateGradientOptimizer:doOptimize,0
org.apache.commons.math3.util.FastMath:asin,0.25
org.apache.commons.math3.distribution.KolmogorovSmirnovDistribution:cdfExact,0.309
org.apache.commons.math3.distribution.ZipfDistribution:getNumberOfElements,0.309
org.apache.commons.math.stat.descriptive.moment.GeometricMeanTest:<init>,0
org.apache.commons.math.stat.inference.TTestImpl:setDistribution,0
org.apache.commons.math3.linear.RRQRDecompositionTest:checkQOrthogonal,0.038
org.apache.commons.math.optimization.direct.DirectSearchOptimizer:compare,0
org.apache.commons.math3.distribution.CauchyDistributionTest:testScale,0.095
org.apache.commons.math.ode.HighamHall54StepInterpolator:clone,0
org.apache.commons.math3.distribution.RealDistributionAbstractTest:testSampling,0.03
org.apache.commons.math3.ode.events.EventFilterTest:computeDerivatives,0.038
org.apache.commons.math3.analysis.integration.BaseAbstractUnivariateIntegrator:integrate,0.05
org.apache.commons.math3.fitting.PolynomialFitterTest:testLargeSample,0.038
org.apache.commons.math.stat.StatUtilsTest:testMean,0
org.apache.commons.math.stat.descriptive.StorelessUnivariateStatisticAbstractTest:<init>,0
org.spaceroots.mantissa.algebra.Polynomial:negateSelf,0
org.apache.commons.math.analysis.solvers.SecantBase:<init>,0
org.apache.commons.math3.optim.BaseOptimizer:getMaxIterations,0.038
org.apache.commons.math.geometry.euclidean.threeD.PolyhedronsSetTest:testCross,0
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest:value,0.038
org.apache.commons.math3.linear.RealVectorTest:testIterator,0.13
org.apache.commons.math3.complex.Complex:subtract,0.06
org.apache.commons.math3.linear.RealVectorAbstractTest:createAlien,0.038
org.spaceroots.mantissa.estimation.MinpackTest:FreudensteinRothFunction,0
org.apache.commons.math.optimization.direct.BOBYQAOptimizer:rescue,0.03
org.apache.commons.math.optimization.general.MinpackTest:testMinpackBox3Dimensional,0
org.apache.commons.math3.linear.FieldMatrixImplTest:testPremultiplyVector,0.02
org.apache.commons.math.ode.sampling.AbstractStepInterpolator:getInterpolatedState,0
org.apache.commons.math3.random.Well44497a:next,0.03
org.apache.commons.math.stat.regression.OLSMultipleLinearRegression:calculateBetaVariance,0
org.apache.commons.math3.optimization.direct.AbstractSimplex:<init>,0.02
org.apache.commons.math3.ode.sampling.StepNormalizerOutputTestBase:getDimension,0.309
org.apache.commons.math3.linear.OpenMapRealVector:equals,0.02
org.apache.commons.math3.geometry.partitioning.AbstractRegion:getTree,0.49
org.apache.commons.math.linear.OpenMapRealVector:mapCbrtToSelf,0
org.apache.commons.math.linear.DenseFieldMatrixTest:testGetRow,0
org.apache.commons.math.exception.MathUnsupportedOperationException:getArguments,0
org.apache.commons.math3.optim.linear.SimplexTableau:initializeColumnLabels,0.038
org.apache.commons.math3.analysis.differentiation.JacobianFunctionTest:testSphere,0.038
org.apache.commons.math3.AbstractExtendedFieldElementTest:testTan,0.038
org.apache.commons.math3.geometry.euclidean.threed.Line:getDirection,0.309
org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl:setFunctionValueAccuracy,0
org.apache.commons.math3.optimization.direct.CMAESOptimizer:hashCode,0.095
org.apache.commons.math.util.OpenIntToDoubleHashMap:value,0
org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest:testBevington,0.038
org.apache.commons.math3.distribution.BinomialDistributionTest:makeInverseCumulativeTestPoints,0.095
org.apache.commons.math3.complex.ComplexTest:testAcosInf,0.03
org.apache.commons.math.stat.DescriptiveStatisticsTest:testAddValue,0
org.spaceroots.mantissa.estimation.WeightedMeasurementTest:testIgnored,0
org.apache.commons.math3.stat.clustering.EuclideanIntegerPointTest:testArrayIsReference,0.095
org.apache.commons.math.optimization.MultiStartMultivariateRealOptimizer:getEvaluations,0
org.apache.commons.math3.fraction.FractionFormat:parse,0.02
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest:testExp,0.038
org.apache.commons.math3.stat.descriptive.DescriptiveStatistics:setKurtosisImpl,0.309
org.apache.commons.math.stat.descriptive.DescriptiveStatistics:getMean,0
org.apache.commons.math.distribution.CauchyDistributionImpl:setMedianInternal,0
org.apache.commons.math3.analysis.FunctionUtilsTest:testCombine,0.03
org.apache.commons.math.linear.RealVectorImpl:isInfinite,0
org.apache.commons.math3.stat.descriptive.moment.SemiVarianceTest:testNonMeanCutoffs,0.03
org.apache.commons.math.exception.NonSymmetricMatrixException:getColumn,0.046
org.apache.commons.math.stat.univariate.moment.FourthMoment:getValue,0
org.spaceroots.mantissa.ode.DormandPrince54IntegratorTest:testVariableSteps,0
org.apache.commons.math.stat.data.CertifiedDataAbstractTest:testCertifiedValues,0
org.apache.commons.math3.linear.SingularValueDecompositionTest:testHadamard,0.02
org.apache.commons.math.linear.TriDiagonalTransformerTest:suite,0
org.apache.commons.math3.optim.linear.SimplexSolverTest:testMath930,0.038
org.apache.commons.math3.dfp.Dfp:signum,0.038
org.apache.commons.math.ode.nonstiff.DormandPrince853StepInterpolatorTest:serialization,0
org.apache.commons.math.linear.RealVectorImplTest:RealVectorTestImpl,0
org.apache.commons.math.stat.inference.TestUtils:setChiSquareTest,0
org.spaceroots.mantissa.ode.TestProblem4:eventOccurred,0
org.apache.commons.math3.stat.regression.MillerUpdatingRegressionTest:<init>,0.069
org.apache.commons.math3.stat.descriptive.DescriptiveStatistics:toString,0.02
org.apache.commons.math.ode.EulerIntegratorTest:testOrder,0
org.apache.commons.math.stat.descriptive.SynchronizedSummaryStatistics:getGeoMeanImpl,0
org.spaceroots.mantissa.estimation.MinpackTest:getResiduals,0
org.apache.commons.math3.linear.CholeskyDecomposition:getInverse,0.309
org.apache.commons.math.linear.MatrixUtilsTest:asFraction,0
org.apache.commons.math3.linear.AbstractRealMatrix:walkInOptimizedOrder,0.309
org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolatingFunctionTest:testParaboloid,0.26
org.apache.commons.math3.random.EmpiricalDistribution:fillBinStats,0.02
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer:newPointAndDirection,0.038
org.apache.commons.math3.AbstractExtendedFieldElementTest:testLinearCombinationFaFa,0.038
org.apache.commons.math.random.BitsStreamGenerator:nextFloat,0
org.apache.commons.math3.geometry.euclidean.threed.RotationDSTest:createVector,0.038
org.apache.commons.math3.complex.ComplexTest:testScalarSubtractInf,0.05
org.apache.commons.math3.stat.CertifiedDataTest:testDescriptiveStatistics,0.02
org.apache.commons.math3.linear.AbstractFieldMatrix:buildArray,0.06
org.apache.commons.math3.geometry.euclidean.threed.PlaneTest:testIntersection,0.05
org.apache.commons.math3.linear.Array2DRowRealMatrix:copyIn,0.309
org.apache.commons.math.ode.nonstiff.EulerStepInterpolator:computeInterpolatedStateAndDerivatives,0
org.apache.commons.math3.optimization.direct.NelderMeadSimplex:<init>,0.13
org.apache.commons.math3.util.FastMathTest:testSinhAccuracy,0.02
org.apache.commons.math.stat.descriptive.MixedListUnivariateImplTest:testStats,0
org.apache.commons.math.linear.OpenMapRealVector:mapSignum,0
org.apache.commons.math.stat.descriptive.MultivariateSummaryStatisticsTest:testN0andN1Conditions,0
org.apache.commons.math3.linear.BlockFieldMatrixTest:testGetRowVector,0.02
org.apache.commons.math.stat.descriptive.MultivariateSummaryStatisticsTest:testSetterInjection,0
org.apache.commons.math3.exception.util.DummyLocalizable:getSourceString,0.309
org.apache.commons.math3.stat.regression.RegressionResults:getStdErrorOfEstimates,0.02
org.apache.commons.math.linear.BlockFieldMatrix:add,0
org.apache.commons.math.linear.OpenMapRealVector:mapExpm1,0
org.apache.commons.math3.geometry.euclidean.threed.FieldVector3D:getNormInf,0.038
org.apache.commons.math3.stat.correlation.StorelessCovariance:setCovariance,0.06
org.apache.commons.math3.linear.FieldMatrixImplTest:SetVisitor,0.309
org.apache.commons.math3.ode.MultistepIntegrator:CountingDifferentialEquations,0.309
org.apache.commons.math.RealMatrixImplTest:testPlusMinus,0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizerTest:testCircleFitting,0.19
org.apache.commons.math3.linear.AbstractFieldMatrix:getSubMatrix,0.02
org.apache.commons.math.stat.descriptive.SynchronizedSummaryStatistics:getSumsqImpl,0
org.spaceroots.mantissa.estimation.LevenbergMarquardtEstimatorTest:testMinpackLinearFullRank,0
org.apache.commons.math.FixedDoubleArray:<init>,0
org.apache.commons.math.linear.InvalidMatrixExceptionTest:testConstructorCause,0
org.apache.commons.math.distribution.CauchyDistributionTest:testMomonts,0.02
org.apache.commons.math.optimization.direct.BOBYQAOptimizer:getAll,0
org.apache.commons.math3.stat.descriptive.StorelessUnivariateStatisticAbstractTest:testCopyConsistency,0.03
org.apache.commons.math.distribution.ContinuousDistributionAbstractTest:testIllegalArguments,0
org.apache.commons.math.ode.DormandPrince853StepInterpolator:reinitialize,0
org.apache.commons.math3.util.Decimal64:asinh,0.038
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer:getIterations,0
org.apache.commons.math3.analysis.differentiation.DerivativeStructure:cos,0.038
org.apache.commons.math.analysis.solvers.SecantSolver:solve,0
org.apache.commons.math.distribution.ZipfDistributionImpl:getNumberOfElements,0
